name,date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,talent_id
Iolande Trevers,2019-09-25,"{'Python': 1, 'PHP': 2, 'C++': 2}","['Creative', 'Ambitious', 'Consistent']","['Intolerant', 'Distracted', 'Conventional']",Yes,No,Yes,Fail,Engineering,12983
Vachel Caren,2019-09-04,"{'C#': 1, 'SPSS': 2, 'JavaScript': 2}",['Critical Thinking'],"['Conventional', 'Immature']",Yes,Yes,No,Fail,Business,12984
Oralla Copelli,2019-09-25,{'C++': 7},['Collaboration'],"['Indecisive', 'Chatty', 'Sensitive']",Yes,Yes,Yes,Pass,Business,12985
Donovan Whistan,2019-09-18,"{'R': 2, 'SPSS': 4}","['Altruism', 'Rational', 'Versatile']","['Indifferent', 'Overbearing', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,12986
Vinson Trappe,2019-09-26,"{'Python': 3, 'Ruby': 3, 'C++': 2, 'JavaScript': 1}",['Composure'],['Indecisive'],Yes,Yes,Yes,Pass,Data,12987
Ruperta Illesley,2019-09-26,"{'Python': 2, 'C#': 3, 'PHP': 1}","['Curious', 'Determined']","['Immature', 'Anxious']",Yes,No,No,Fail,Engineering,12988
Chrissy Bartholin,2019-09-11,,['Versatile'],"['Chaotic', 'Anxious']",Yes,Yes,Yes,Pass,Data,12989
Marsha Coulter,2019-09-10,"{'C#': 1, 'PHP': 6}","['Passionate', 'Competitive']",['Indifferent'],Yes,Yes,Yes,Pass,Business,12990
Arvy Myrkus,,"{'Python': 5, 'C#': 1, 'Ruby': 1}","['Creative', 'Patient', 'Collaboration']","['Immature', 'Chatty']",Yes,Yes,Yes,Fail,Engineering,12991
Jere Amor,2019-09-11,"{'Java': 1, 'JavaScript': 7}","['Problem Solving', 'Rational', 'Efficient']",['Indifferent'],Yes,Yes,Yes,Pass,Data,12992
Adah Silverton,2019-09-17,"{'Python': 4, 'PHP': 1, 'C++': 1}","['Innovative', 'Composure', 'Perfectionism']","['Distracted', 'Anxious', 'Chaotic']",Yes,Yes,Yes,Fail,Business,12993
Amanda Lill,2019-09-11,"{'Python': 1, 'R': 5, 'SPSS': 1, 'PHP': 3}",['Charisma'],"['Overbearing', 'Chatty']",Yes,Yes,No,Fail,Data,12994
Corabella Abells,2019-09-05,"{'Python': 1, 'C#': 3, 'Java': 2}","['Ambitious', 'Creative']","['Chaotic', 'Impatient', 'Indifferent']",Yes,Yes,Yes,Pass,Data,12995
Sherie Veregan,2019-09-05,"{'Python': 2, 'Java': 5, 'Ruby': 1, 'SPSS': 5, 'JavaScript': 2}","['Versatile', 'Composure', 'Altruism']","['Passive', 'Undisciplined']",Yes,Yes,Yes,Pass,Data,12996
Armando Schirak,2019-09-04,"{'Python': 5, 'C#': 1, 'Ruby': 1, 'R': 1}","['Efficient', 'Problem Solving']",['Competitive'],Yes,Yes,Yes,Pass,Engineering,12997
Norene Dericut,2019-09-10,"{'Java': 2, 'Ruby': 1, 'R': 2, 'C++': 3}",['Creative'],['Perfectionist'],Yes,Yes,Yes,Pass,Engineering,12998
Had Veazey,2019-09-18,"{'C#': 1, 'Ruby': 5, 'SPSS': 2}",['Innovative'],"['Chaotic', 'Competitive', 'Slow']",Yes,Yes,Yes,Pass,Engineering,12999
Fiona Sandle,2019-09-11,"{'Ruby': 6, 'SPSS': 6, 'C++': 4, 'JavaScript': 2}",['Competitive'],['Passive'],Yes,Yes,Yes,Pass,Engineering,13000
Immanuel Valek,2019-09-04,"{'Python': 2, 'SPSS': 5, 'PHP': 3, 'C++': 5}",['Altruism'],"['Chatty', 'Controlling']",Yes,No,Yes,Fail,Engineering,13001
Sven Antonescu,2019-09-18,"{'Python': 5, 'R': 2, 'SPSS': 5}",['Courteous'],"['Distracted', 'Introverted', 'Critical']",Yes,Yes,Yes,Pass,Engineering,13002
Fifi Kingsly,2019-09-26,"{'C#': 3, 'Java': 5, 'C++': 1}","['Listening', 'Versatile']","['Impatient', 'Stubborn']",Yes,Yes,Yes,Pass,Business,13003
Malina Casaccia,2019-09-11,"{'Python': 3, 'Java': 6, 'R': 2}",['Collaboration'],['Intolerant'],Yes,Yes,No,Fail,Engineering,13004
Cristal Jeans,2019-09-17,"{'Python': 4, 'Java': 3, 'JavaScript': 4}","['Versatile', 'Ambitious']",['Indecisive'],Yes,Yes,Yes,Pass,Engineering,13005
Chilton Paladino,2019-09-05,"{'C#': 1, 'SPSS': 3}","['Independent', 'Critical Thinking']","['Indifferent', 'Indecisive', 'Distracted']",No,Yes,Yes,Fail,Data,13006
Dale Fewlass,2019-09-10,"{'C#': 2, 'Java': 4}","['Collaboration', 'Charisma']",['Critical'],No,Yes,No,Fail,Business,13007
Matelda Chastenet,2019-09-12,"{'Python': 1, 'C#': 4, 'Java': 4, 'R': 3, 'PHP': 2, 'C++': 6}",['Empathy'],['Procrastination'],Yes,Yes,Yes,Pass,Data,13008
Shamus Attenbarrow,2019-09-12,"{'Python': 3, 'R': 3, 'PHP': 3, 'C++': 4}","['Collaboration', 'Perfectionism', 'Patient']","['Introverted', 'Impatient', 'Distracted']",No,Yes,Yes,Fail,Data,13009
Wilfred Godwyn,2019-09-10,"{'C#': 4, 'Ruby': 5, 'PHP': 2, 'C++': 6, 'JavaScript': 3}",['Consistent'],['Chaotic'],Yes,No,Yes,Fail,Engineering,13010
Grazia Macginney,2019-09-18,"{'C#': 5, 'Ruby': 3, 'JavaScript': 3}","['Critical Thinking', 'Passionate']",['Slow'],Yes,Yes,Yes,Pass,Business,13011
Erek Chadney,2019-09-19,"{'Java': 5, 'Ruby': 2, 'R': 2}","['Critical Thinking', 'Curious', 'Collaboration']",['Procrastination'],Yes,Yes,Yes,Pass,Data,13012
Ruby Larciere,2019-09-17,"{'Ruby': 5, 'SPSS': 4, 'JavaScript': 2}","['Courteous', 'Empathy', 'Creative']","['Chaotic', 'Controlling', 'Perfectionist']",Yes,Yes,Yes,Pass,Engineering,13013
Aila Longo,2019-09-03,"{'R': 2, 'PHP': 1, 'JavaScript': 3}","['Perfectionism', 'Problem Solving', 'Ambitious']","['Impulsive', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,13014
Damon Thompson,2019-09-03,{'C#': 4},"['Organisation', 'Independent']",['Procrastination'],Yes,Yes,Yes,Pass,Engineering,13015
Aldwin Ginman,2019-09-18,{'C++': 6},"['Critical Thinking', 'Independent', 'Efficient']","['Slow', 'Indecisive']",Yes,Yes,Yes,Pass,Data,13016
Wolfie Macieja,2019-09-17,{'JavaScript': 4},"['Passionate', 'Composure', 'Rational']","['Undisciplined', 'Critical']",Yes,Yes,Yes,Pass,Engineering,13017
Andreas Mehmet,2019-09-11,"{'Python': 2, 'C#': 1, 'Ruby': 1, 'R': 3}","['Listening', 'Competitive', 'Ambitious']",['Overbearing'],Yes,Yes,Yes,Pass,Engineering,13018
Elvina Judd,2019-09-25,"{'C#': 5, 'Ruby': 1, 'JavaScript': 6}",['Efficient'],"['Controlling', 'Procrastination']",Yes,Yes,Yes,Pass,Business,13019
Eimile Jobey,2019-09-25,"{'C++': 6, 'JavaScript': 1}","['Critical Thinking', 'Altruism', 'Passionate']","['Selfish', 'Competitive']",Yes,Yes,No,Fail,Engineering,13020
Salmon Blinder,2019-09-18,"{'Python': 1, 'R': 2, 'PHP': 4, 'C++': 2, 'JavaScript': 3}",['Determined'],['Critical'],Yes,Yes,Yes,Pass,Engineering,13021
Irvine Harmson,2019-09-10,"{'Python': 1, 'Ruby': 6, 'SPSS': 2, 'C++': 4}","['Independent', 'Courteous', 'Versatile']",['Procrastination'],Yes,Yes,Yes,Pass,Business,13022
Loria Menlow,2019-09-12,"{'C#': 1, 'Ruby': 6, 'PHP': 4}",['Problem Solving'],"['Intolerant', 'Chaotic', 'Distracted']",Yes,Yes,Yes,Pass,Business,13023
Leyla Threadgold,2019-09-10,"{'C#': 3, 'Ruby': 1, 'R': 1}","['Critical Thinking', 'Problem Solving']",['Perfectionist'],Yes,Yes,Yes,Pass,Data,13024
Davidde Tuohy,2019-09-17,,"['Critical Thinking', 'Competitive', 'Listening']","['Chatty', 'Immature', 'Undisciplined']",No,Yes,Yes,Fail,Business,13025
Keefe Mirfin,2019-09-11,"{'Python': 1, 'Java': 6, 'R': 3, 'SPSS': 4, 'JavaScript': 1}","['Collaboration', 'Efficient']","['Passive', 'Procrastination']",Yes,Yes,Yes,Pass,Business,13026
Trish Cuxon,2019-09-03,"{'Python': 3, 'Ruby': 1, 'C++': 5, 'JavaScript': 7}","['Organisation', 'Independent']","['Impulsive', 'Undisciplined']",No,Yes,Yes,Fail,Data,13027
Wyatt Trippack,2019-09-11,"{'Java': 1, 'JavaScript': 2}","['Critical Thinking', 'Problem Solving', 'Charisma']",['Intolerant'],Yes,Yes,Yes,Pass,Data,13028
Otes Kemster,2019-09-17,"{'Ruby': 2, 'R': 7}","['Collaboration', 'Curious']","['Competitive', 'Controlling']",Yes,Yes,Yes,Pass,Data,13029
Ethelred Cartman,2019-09-10,"{'C#': 6, 'Ruby': 2, 'PHP': 3}",['Independent'],['Stubborn'],Yes,Yes,Yes,Pass,Engineering,13030
Marius De Rechter,2019-09-05,"{'Python': 5, 'C#': 1, 'Java': 1, 'PHP': 1}","['Creative', 'Organisation']","['Overbearing', 'Critical', 'Intolerant']",Yes,No,No,Fail,Business,13031
Arleyne Witch,2019-09-26,"{'Python': 2, 'Java': 3, 'PHP': 3}","['Rational', 'Reliable', 'Critical Thinking']","['Distracted', 'Slow', 'Procrastination']",Yes,Yes,Yes,Pass,Data,13032
Lanni Lavis,2019-09-26,"{'C#': 3, 'Java': 4, 'PHP': 2}","['Patient', 'Charisma']",['Slow'],Yes,Yes,Yes,Pass,Engineering,13033
Jenilee Albury,2019-09-19,"{'C#': 6, 'Ruby': 7, 'SPSS': 1}","['Perfectionism', 'Empathy']",['Intolerant'],Yes,Yes,Yes,Pass,Data,13034
Llywellyn Beckitt,2019-09-24,"{'Python': 3, 'PHP': 2, 'C++': 1}","['Curious', 'Independent', 'Versatile']","['Intolerant', 'Passive', 'Impatient']",Yes,Yes,Yes,Pass,Engineering,13035
Brendan Tithecott,2019-09-17,"{'Python': 2, 'Ruby': 3, 'SPSS': 5, 'PHP': 3, 'JavaScript': 2}","['Rational', 'Consistent']",['Passive'],Yes,Yes,Yes,Pass,Business,13036
Jacinthe Packham,2019-09-17,"{'Python': 3, 'C#': 2, 'SPSS': 2}","['Competitive', 'Creative', 'Patient']","['Selfish', 'Impatient']",Yes,Yes,No,Fail,Engineering,13037
Tadio Colloby,2019-09-24,"{'Ruby': 1, 'SPSS': 1, 'C++': 1, 'JavaScript': 4}",['Altruism'],"['Impulsive', 'Slow']",Yes,Yes,Yes,Pass,Business,13038
Dietrich Sabater,2019-09-11,"{'Python': 3, 'Ruby': 4, 'SPSS': 1, 'C++': 4, 'JavaScript': 4}","['Listening', 'Perfectionism', 'Patient']","['Stubborn', 'Intolerant', 'Slow']",Yes,Yes,Yes,Pass,Data,13039
Baldwin Macbey,2019-09-10,"{'Python': 3, 'C#': 1, 'Java': 7, 'Ruby': 3, 'R': 2, 'PHP': 2}","['Empathy', 'Perfectionism', 'Ambitious']","['Impatient', 'Selfish', 'Indecisive']",Yes,Yes,Yes,Pass,Business,13040
Dotti Crauford,2019-09-24,"{'Python': 3, 'Java': 3, 'SPSS': 3}","['Passionate', 'Problem Solving', 'Consistent']","['Competitive', 'Sensitive']",Yes,Yes,Yes,Pass,Engineering,13041
Torrence Lanegran,2019-09-10,"{'Java': 4, 'Ruby': 4, 'R': 1, 'C++': 1}",['Ambitious'],['Impulsive'],Yes,Yes,Yes,Pass,Data,13042
Lurline Souness,2019-09-24,"{'Python': 5, 'C#': 3, 'Ruby': 2, 'JavaScript': 6}","['Ambitious', 'Patient', 'Reliable']",['Chaotic'],Yes,Yes,Yes,Fail,Data,13043
Pennie Crookshanks,2019-09-26,"{'C#': 5, 'Java': 2, 'Ruby': 2, 'SPSS': 3, 'JavaScript': 2}","['Reliable', 'Patient', 'Listening']",['Immature'],Yes,Yes,Yes,Pass,Data,13044
Wyn Tebb,2019-09-03,"{'Python': 1, 'Ruby': 4, 'C++': 4, 'JavaScript': 3}","['Perfectionism', 'Curious', 'Composure']","['Immature', 'Impatient']",Yes,Yes,No,Fail,Engineering,13045
Buiron Hoofe,2019-09-26,"{'R': 3, 'C++': 3}","['Versatile', 'Determined']","['Passive', 'Stubborn']",Yes,Yes,Yes,Pass,Business,13046
Toma Perrat,2019-09-03,"{'Ruby': 2, 'R': 3, 'C++': 3, 'JavaScript': 3}","['Determined', 'Versatile']","['Impulsive', 'Procrastination']",Yes,Yes,Yes,Pass,Engineering,13047
Cherlyn Mclaverty,2019-09-19,"{'Python': 3, 'Ruby': 2, 'R': 3}","['Composure', 'Organisation', 'Efficient']","['Stubborn', 'Passive', 'Immature']",Yes,No,Yes,Fail,Data,13048
Dorothea Bidnall,2019-09-11,"{'Python': 2, 'C#': 4, 'Ruby': 5}","['Efficient', 'Problem Solving', 'Curious']","['Indifferent', 'Controlling', 'Critical']",Yes,Yes,Yes,Pass,Data,13049
Yorgos Dockery,2019-09-03,"{'Python': 2, 'Ruby': 3, 'PHP': 3}",['Consistent'],['Conventional'],Yes,Yes,Yes,Fail,Data,13050
Vance Fey,2019-09-04,{'SPSS': 4},['Independent'],['Chaotic'],Yes,Yes,Yes,Pass,Engineering,13051
Kahaleel Tatem,2019-09-18,"{'Ruby': 3, 'SPSS': 1, 'C++': 1, 'JavaScript': 3}",['Curious'],['Chatty'],Yes,Yes,Yes,Pass,Data,13052
Renie Ellin,2019-09-11,"{'Ruby': 1, 'SPSS': 3, 'JavaScript': 1}","['Rational', 'Altruism', 'Independent']","['Stubborn', 'Overbearing', 'Chatty']",Yes,No,Yes,Fail,Data,13053
Bevon Clayworth,,"{'Ruby': 7, 'JavaScript': 4}","['Consistent', 'Reliable', 'Determined']","['Conventional', 'Impatient', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,13054
Erek O'Doran,2019-09-18,"{'Python': 2, 'C#': 3, 'Java': 2, 'SPSS': 2, 'C++': 6, 'JavaScript': 1}","['Composure', 'Curious', 'Reliable']",['Conventional'],Yes,No,Yes,Fail,Business,13055
Anestassia Gadman,2019-09-25,"{'Java': 6, 'SPSS': 4}",['Listening'],"['Impulsive', 'Competitive', 'Indifferent']",Yes,Yes,Yes,Pass,Data,13056
Patric Goult,2019-09-10,"{'C#': 3, 'Java': 3, 'JavaScript': 6}",['Composure'],['Critical'],Yes,Yes,Yes,Pass,Data,13057
Keelia Beine,2019-09-05,"{'C#': 2, 'Ruby': 5, 'PHP': 4}","['Critical Thinking', 'Determined']","['Overbearing', 'Distracted', 'Indifferent']",Yes,Yes,Yes,Pass,Engineering,13058
Rayshell Balfe,2019-09-26,"{'Python': 6, 'C#': 3, 'SPSS': 1, 'C++': 2}","['Curious', 'Creative']","['Immature', 'Indecisive', 'Introverted']",Yes,Yes,Yes,Pass,Business,13059
Gery Marchment,2019-09-11,"{'Ruby': 3, 'PHP': 1}","['Organisation', 'Innovative', 'Curious']",['Passive'],Yes,Yes,Yes,Pass,Business,13060
Manfred Swyer-Sexey,2019-09-04,{'C++': 1},['Efficient'],"['Distracted', 'Indecisive']",Yes,No,Yes,Fail,Data,13061
Philomena Cessford,2019-09-17,"{'Python': 5, 'Java': 4, 'JavaScript': 5}",['Charisma'],"['Perfectionist', 'Selfish', 'Chaotic']",Yes,Yes,Yes,Fail,Engineering,13062
Dollie Stailey,2019-09-05,{'Ruby': 4},['Empathy'],"['Undisciplined', 'Conventional']",Yes,Yes,Yes,Pass,Business,13063
Lucina Banaszewski,2019-09-26,"{'C#': 4, 'SPSS': 1, 'PHP': 4}","['Creative', 'Rational']","['Controlling', 'Anxious', 'Chatty']",Yes,Yes,Yes,Pass,Data,13064
Webster Hanratty,2019-09-04,"{'C#': 4, 'Java': 3, 'Ruby': 1, 'R': 6, 'C++': 5, 'JavaScript': 3}",['Altruism'],['Controlling'],No,Yes,Yes,Fail,Engineering,13065
Jennine Erni,2019-09-10,"{'C#': 2, 'Java': 2, 'R': 6, 'SPSS': 1}",['Problem Solving'],"['Conventional', 'Introverted', 'Impulsive']",Yes,Yes,Yes,Pass,Engineering,13066
Carter Kingswold,2019-09-19,"{'Java': 2, 'R': 2, 'SPSS': 3}","['Versatile', 'Empathy', 'Reliable']","['Indifferent', 'Impulsive', 'Chatty']",Yes,Yes,Yes,Pass,Engineering,13067
Reg Gaines,2019-09-25,"{'Python': 1, 'C#': 1, 'PHP': 1, 'C++': 2, 'JavaScript': 1}",['Independent'],"['Anxious', 'Impatient', 'Introverted']",Yes,Yes,No,Fail,Data,13068
Kippy Dallon,2019-09-03,,"['Determined', 'Organisation', 'Problem Solving']",['Competitive'],Yes,Yes,Yes,Pass,Data,13069
Camellia Bette,2019-09-03,"{'C#': 2, 'Java': 3, 'Ruby': 3, 'R': 1, 'SPSS': 3}","['Patient', 'Independent', 'Composure']","['Sensitive', 'Critical', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,13070
Darya Delafont,2019-09-25,"{'Java': 5, 'PHP': 2, 'C++': 4}",['Critical Thinking'],"['Intolerant', 'Selfish', 'Impatient']",Yes,Yes,Yes,Pass,Data,13071
Myrta Tissell,2019-09-25,,"['Perfectionism', 'Passionate', 'Altruism']",['Slow'],Yes,Yes,Yes,Pass,Engineering,13072
Fiona Goodboddy,2019-09-17,"{'C#': 1, 'C++': 2, 'JavaScript': 6}",['Reliable'],"['Intolerant', 'Impulsive']",Yes,Yes,Yes,Pass,Data,13073
Glynnis Wicken,2019-09-10,"{'Ruby': 2, 'R': 2, 'SPSS': 2, 'C++': 5}","['Rational', 'Perfectionism', 'Reliable']","['Competitive', 'Conventional']",Yes,No,Yes,Fail,Engineering,13074
Hillary Thouless,2019-09-11,{'C#': 3},['Reliable'],"['Passive', 'Chaotic']",No,Yes,Yes,Fail,Data,13075
Myrvyn Jealous,2019-09-05,"{'Python': 6, 'R': 1, 'C++': 2, 'JavaScript': 2}","['Efficient', 'Competitive', 'Listening']","['Controlling', 'Competitive']",Yes,Yes,No,Fail,Engineering,13076
Stephine Kirton,2019-09-10,"{'Java': 5, 'SPSS': 4, 'C++': 1}","['Problem Solving', 'Perfectionism']","['Controlling', 'Overbearing', 'Conventional']",Yes,Yes,Yes,Pass,Data,13077
Agnella Dairton,2019-09-24,"{'Python': 3, 'C#': 1, 'Ruby': 1, 'JavaScript': 4}","['Independent', 'Determined']",['Controlling'],Yes,Yes,Yes,Pass,Engineering,13078
Bryant Losseljong,2019-09-04,"{'Ruby': 3, 'SPSS': 3, 'PHP': 2}","['Innovative', 'Consistent', 'Perfectionism']",['Stubborn'],Yes,Yes,Yes,Pass,Business,13079
Carroll Treasaden,2019-09-10,"{'Ruby': 5, 'PHP': 4}",['Curious'],"['Impulsive', 'Selfish', 'Impatient']",Yes,Yes,No,Fail,Data,13080
Riva Mangeot,2019-09-10,"{'C#': 3, 'C++': 4, 'JavaScript': 1}","['Efficient', 'Collaboration', 'Rational']","['Overbearing', 'Chaotic']",Yes,Yes,Yes,Pass,Business,13081
Boniface Tansley,2019-09-17,"{'C#': 1, 'Ruby': 4, 'R': 4, 'PHP': 1, 'JavaScript': 3}","['Efficient', 'Empathy', 'Courteous']",['Introverted'],Yes,Yes,Yes,Pass,Engineering,13082
Mariel Bartel,2019-09-11,"{'C#': 5, 'Java': 4, 'Ruby': 3, 'R': 6, 'PHP': 1, 'JavaScript': 2}","['Charisma', 'Reliable', 'Curious']",['Chatty'],Yes,Yes,Yes,Pass,Business,13083
Arabella Walklate,2019-09-03,"{'Python': 3, 'Ruby': 3}",['Patient'],"['Indecisive', 'Selfish', 'Chatty']",No,Yes,Yes,Fail,Data,13084
Lilias Mc Gorley,2019-09-10,{'SPSS': 3},['Listening'],"['Slow', 'Undisciplined', 'Immature']",Yes,Yes,Yes,Pass,Data,13085
Dasi Goldston,2019-09-05,,['Empathy'],"['Competitive', 'Perfectionist', 'Conventional']",No,Yes,Yes,Fail,Business,13086
Bella Durtnal,,"{'Python': 3, 'R': 1}","['Rational', 'Empathy']","['Undisciplined', 'Slow']",Yes,Yes,Yes,Pass,Data,13087
Blane Manderson,2019-09-17,"{'Python': 3, 'C++': 4}","['Charisma', 'Rational', 'Innovative']",['Slow'],Yes,Yes,No,Fail,Engineering,13088
Sasha Macgaughy,2019-09-05,"{'Java': 2, 'PHP': 2, 'C++': 2}","['Perfectionism', 'Patient', 'Curious']","['Overbearing', 'Indifferent']",Yes,Yes,Yes,Fail,Data,13089
Millicent Buchanan,2019-09-12,"{'Python': 2, 'Ruby': 3, 'SPSS': 4}","['Organisation', 'Composure']",['Indifferent'],Yes,Yes,Yes,Pass,Data,13090
Dion Eccersley,2019-09-24,"{'Python': 5, 'Java': 4, 'Ruby': 2, 'R': 5}","['Charisma', 'Determined', 'Ambitious']","['Conventional', 'Controlling', 'Indifferent']",No,Yes,Yes,Fail,Business,13091
Bradan Wickman,2019-09-19,"{'C#': 3, 'Java': 2, 'R': 5, 'PHP': 3, 'C++': 4}",['Curious'],"['Controlling', 'Passive']",Yes,No,Yes,Fail,Data,13092
Doralia Deackes,2019-09-24,{'C++': 1},"['Listening', 'Organisation']","['Controlling', 'Selfish']",Yes,Yes,Yes,Pass,Business,13093
Reynard Ilyenko,2019-09-18,"{'Python': 8, 'R': 4}","['Versatile', 'Determined', 'Innovative']","['Conventional', 'Distracted']",Yes,Yes,Yes,Pass,Data,13094
Babara Veazey,2019-09-26,"{'C#': 2, 'JavaScript': 3}","['Composure', 'Independent']","['Stubborn', 'Intolerant']",Yes,Yes,Yes,Pass,Data,13095
Teodora Whaplington,2019-09-11,"{'Python': 3, 'PHP': 1}",['Reliable'],"['Impatient', 'Perfectionist']",Yes,Yes,Yes,Pass,Business,13096
Porty Du Plantier,2019-09-19,"{'Python': 5, 'Java': 4, 'Ruby': 4}","['Problem Solving', 'Ambitious']",['Overbearing'],Yes,No,No,Fail,Business,13097
Elfrida Reece,2019-09-11,"{'Java': 4, 'SPSS': 4, 'PHP': 3, 'C++': 2}","['Collaboration', 'Empathy', 'Competitive']","['Stubborn', 'Indecisive', 'Undisciplined']",Yes,Yes,Yes,Pass,Engineering,13098
Lisle Stolli,2019-09-18,{'Ruby': 3},"['Collaboration', 'Versatile', 'Listening']","['Passive', 'Indecisive']",Yes,Yes,Yes,Fail,Data,13099
Minnie Gittose,2019-09-19,"{'Python': 1, 'C#': 4, 'Java': 6, 'C++': 1}","['Organisation', 'Efficient', 'Charisma']","['Intolerant', 'Critical']",Yes,Yes,Yes,Pass,Business,13100
Jillian Wenn,2019-09-11,"{'Java': 1, 'C++': 2}","['Competitive', 'Empathy']",['Conventional'],Yes,Yes,Yes,Pass,Engineering,13101
Gene Levens,2019-09-24,"{'Python': 1, 'Java': 5, 'Ruby': 6}","['Organisation', 'Innovative', 'Independent']","['Passive', 'Indifferent', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,13102
Gerta Leonards,2019-09-25,"{'SPSS': 3, 'C++': 4, 'JavaScript': 3}","['Courteous', 'Collaboration', 'Versatile']","['Intolerant', 'Perfectionist', 'Controlling']",Yes,Yes,Yes,Pass,Business,13103
Aleen Mckeurton,2019-09-25,"{'C#': 2, 'SPSS': 4, 'C++': 1}",['Patient'],['Overbearing'],Yes,Yes,Yes,Pass,Business,13104
Prudi Bernardon,2019-09-25,{'R': 4},"['Empathy', 'Creative']",['Indifferent'],Yes,Yes,Yes,Pass,Business,13105
Elsa Woonton,2019-09-11,"{'C#': 2, 'Java': 4, 'SPSS': 5}","['Independent', 'Critical Thinking']","['Introverted', 'Critical']",Yes,Yes,Yes,Pass,Engineering,13106
Constantine Caslett,2019-09-17,"{'Ruby': 3, 'SPSS': 1, 'PHP': 1, 'C++': 3}","['Altruism', 'Charisma']","['Impulsive', 'Competitive']",Yes,Yes,Yes,Pass,Engineering,13107
Lilly Andreasen,2019-09-26,{'Python': 2},"['Determined', 'Curious', 'Organisation']",['Indecisive'],Yes,Yes,Yes,Pass,Engineering,13108
Merola Jancey,2019-09-05,"{'SPSS': 7, 'JavaScript': 1}","['Collaboration', 'Perfectionism']","['Passive', 'Critical']",No,No,No,Fail,Business,13109
Keene Slimm,2019-09-17,"{'C#': 3, 'Java': 6}","['Ambitious', 'Collaboration']","['Immature', 'Stubborn', 'Perfectionist']",Yes,Yes,Yes,Pass,Engineering,13110
Sibylle Juris,2019-09-17,{'Python': 2},"['Reliable', 'Courteous', 'Passionate']","['Chaotic', 'Sensitive']",Yes,No,Yes,Fail,Data,13111
Prescott Turpey,2019-09-25,"{'Python': 2, 'C#': 4, 'R': 4, 'C++': 5}","['Listening', 'Efficient']",['Slow'],No,Yes,No,Fail,Engineering,13112
Zondra Fippe,2019-09-17,"{'Python': 2, 'C#': 2, 'Java': 3, 'Ruby': 4, 'R': 3, 'JavaScript': 3}","['Perfectionism', 'Empathy', 'Altruism']",['Undisciplined'],Yes,Yes,Yes,Pass,Business,13113
Kris Balassi,2019-09-04,"{'Ruby': 8, 'R': 3, 'PHP': 2, 'C++': 5}","['Composure', 'Independent']","['Indifferent', 'Slow']",Yes,Yes,No,Fail,Engineering,13114
Kendall Daughtrey,2019-09-17,"{'Python': 5, 'Ruby': 4, 'JavaScript': 2}",['Creative'],"['Perfectionist', 'Overbearing', 'Anxious']",Yes,Yes,Yes,Pass,Engineering,13115
Chevalier Eykelbosch,2019-09-12,"{'Java': 7, 'C++': 3}","['Courteous', 'Organisation', 'Competitive']","['Indifferent', 'Passive', 'Competitive']",Yes,Yes,Yes,Pass,Business,13116
Claiborne Jesper,2019-09-19,,['Collaboration'],"['Intolerant', 'Impulsive', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,13117
Garrard Keward,2019-09-10,"{'Python': 4, 'Ruby': 1, 'PHP': 1, 'JavaScript': 1}","['Collaboration', 'Perfectionism']",['Intolerant'],Yes,Yes,Yes,Pass,Data,13118
Husein Gartside,2019-09-19,"{'Python': 2, 'C#': 5, 'Java': 3, 'C++': 2}","['Passionate', 'Empathy']","['Critical', 'Competitive']",Yes,Yes,Yes,Pass,Business,13119
Silas Blowin,2019-09-19,"{'Java': 3, 'SPSS': 1, 'PHP': 1}","['Organisation', 'Reliable']","['Anxious', 'Controlling']",No,Yes,No,Fail,Engineering,13120
Rachele Shaplin,2019-09-11,"{'Python': 2, 'C#': 1, 'PHP': 5, 'C++': 6}","['Ambitious', 'Innovative', 'Problem Solving']","['Chaotic', 'Overbearing']",Yes,Yes,Yes,Pass,Business,13122
Auria Shafto,2019-09-19,"{'Python': 5, 'C#': 5, 'Java': 1, 'R': 2}","['Problem Solving', 'Rational', 'Curious']",['Anxious'],Yes,Yes,Yes,Fail,Engineering,13123
Collin Commins,2019-09-10,"{'Python': 7, 'Ruby': 5, 'R': 3, 'SPSS': 5, 'JavaScript': 2}","['Consistent', 'Charisma']","['Immature', 'Critical']",Yes,Yes,Yes,Pass,Data,13124
Merwyn Bremeyer,2019-09-11,"{'Python': 3, 'Java': 4, 'PHP': 2, 'C++': 4, 'JavaScript': 4}","['Innovative', 'Courteous', 'Listening']","['Selfish', 'Critical', 'Impatient']",No,Yes,Yes,Fail,Data,13125
Nona Coghlan,2019-09-04,"{'Python': 1, 'PHP': 2, 'C++': 1}","['Curious', 'Innovative']","['Indecisive', 'Impulsive', 'Perfectionist']",Yes,Yes,Yes,Pass,Engineering,13126
Whitney Hadlee,2019-09-05,"{'Python': 4, 'Java': 3, 'SPSS': 2}",['Passionate'],"['Stubborn', 'Immature']",Yes,Yes,Yes,Pass,Business,13127
