name,date,tech_self_score,strengths,weaknesses,self_development,geo_flex,financial_support_self,result,course_interest,talent_id
Axel Scatchar,09/04/2019,"{'Python': 4, 'Java': 2, 'Ruby': 1, 'R': 1, 'C++': 2}","['Determined', 'Problem Solving', 'Charisma']","['Intolerant', 'Competitive', 'Impatient']",Yes,Yes,Yes,Pass,Business,13327
Emmey Wadforth,03/04/2019,"{'C#': 3, 'Java': 3, 'Ruby': 2, 'C++': 6, 'JavaScript': 1}","['Curious', 'Innovative', 'Versatile']","['Impatient', 'Distracted']",Yes,Yes,Yes,Pass,Data,13328
Klement Harley,04/04/2019,"{'Java': 2, 'Ruby': 2, 'R': 4, 'JavaScript': 2}","['Curious', 'Determined', 'Reliable']","['Indecisive', 'Impulsive', 'Introverted']",Yes,Yes,Yes,Pass,Business,13329
Tiffany Gronaller,10/04/2019,{'Python': 5},"['Listening', 'Charisma']","['Immature', 'Stubborn']",Yes,Yes,Yes,Fail,Engineering,13330
Winnie Waskett,02/04/2019,"{'Python': 2, 'Java': 1, 'PHP': 1}","['Composure', 'Critical Thinking']",['Competitive'],Yes,Yes,Yes,Pass,Business,13331
Anabelle Masey,24/04/2019,{'C#': 2},"['Consistent', 'Innovative', 'Curious']","['Distracted', 'Sensitive', 'Impatient']",Yes,Yes,Yes,Pass,Data,13332
Devan Claricoats,23/04/2019,"{'Python': 1, 'C#': 4, 'JavaScript': 3}","['Curious', 'Empathy', 'Problem Solving']","['Indifferent', 'Controlling']",Yes,Yes,Yes,Pass,Data,13333
Reube Launchbury,24/04/2019,"{'C++': 3, 'JavaScript': 5}","['Altruism', 'Perfectionism', 'Innovative']","['Introverted', 'Overbearing']",No,Yes,Yes,Fail,Business,13334
Janna Heyfield,24/04/2019,"{'Python': 2, 'C#': 2, 'Ruby': 1, 'PHP': 2}","['Collaboration', 'Consistent']","['Distracted', 'Anxious', 'Controlling']",Yes,Yes,Yes,Fail,Business,13335
Karina Ingyon,16/04/2019,{'Java': 3},['Altruism'],"['Procrastination', 'Chatty', 'Competitive']",Yes,Yes,No,Fail,Data,13336
Miguel Bowen,09/04/2019,"{'Python': 3, 'R': 3}","['Collaboration', 'Determined', 'Charisma']",['Introverted'],Yes,Yes,Yes,Pass,Data,13337
Gianina Bessent,17/04/2019,"{'Python': 4, 'C#': 2, 'Ruby': 3, 'R': 3, 'JavaScript': 2}","['Patient', 'Efficient']","['Slow', 'Controlling']",Yes,Yes,Yes,Fail,Business,13338
Shay Merrgen,09/04/2019,"{'C#': 2, 'SPSS': 1, 'PHP': 1}","['Perfectionism', 'Charisma']","['Passive', 'Conventional', 'Indifferent']",Yes,Yes,Yes,Pass,Business,13339
Brendon Ferrieri,17/04/2019,{'SPSS': 2},"['Problem Solving', 'Independent']","['Passive', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,13340
Lavena Moehler,09/04/2019,"{'Python': 3, 'C#': 6}",['Perfectionism'],"['Indecisive', 'Critical']",Yes,Yes,Yes,Pass,Engineering,13341
Hersh Bramo,24/04/2019,"{'Python': 7, 'SPSS': 5, 'PHP': 3}","['Creative', 'Problem Solving', 'Ambitious']","['Indifferent', 'Competitive', 'Controlling']",No,Yes,Yes,Fail,Business,13342
Bruce Wingatt,09/04/2019,"{'C++': 4, 'JavaScript': 2}","['Ambitious', 'Empathy', 'Competitive']",['Indifferent'],Yes,Yes,Yes,Pass,Data,13343
Benedick Bernardeau,02/04/2019,"{'Python': 3, 'SPSS': 1, 'PHP': 3}","['Organisation', 'Empathy']",['Overbearing'],Yes,Yes,Yes,Pass,Business,13344
Tabby Henrych,03/04/2019,"{'R': 5, 'C++': 5}",['Innovative'],"['Selfish', 'Overbearing']",Yes,Yes,Yes,Fail,Engineering,13345
Rikki Balharrie,23/04/2019,"{'Java': 3, 'JavaScript': 1}","['Altruism', 'Critical Thinking']","['Distracted', 'Conventional']",Yes,No,Yes,Fail,Data,13346
Jon Aries,04/04/2019,"{'Python': 4, 'PHP': 5}",['Passionate'],"['Controlling', 'Indecisive', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,13347
Virgilio Zavattieri,30/04/2019,"{'Python': 2, 'C++': 3}","['Patient', 'Passionate']","['Overbearing', 'Selfish']",Yes,Yes,Yes,Pass,Data,13348
Arleen Mcallan,09/04/2019,"{'C#': 4, 'PHP': 1, 'C++': 1, 'JavaScript': 4}",['Curious'],['Overbearing'],Yes,Yes,Yes,Pass,Engineering,13349
Deck Eannetta,04/04/2019,"{'SPSS': 1, 'C++': 1}","['Creative', 'Collaboration', 'Innovative']",['Sensitive'],Yes,Yes,No,Fail,Business,13350
Dania Skellern,23/04/2019,"{'Python': 2, 'C#': 2, 'R': 2, 'PHP': 1}","['Perfectionism', 'Consistent']",['Impulsive'],Yes,Yes,Yes,Pass,Business,13351
Uri Ingley,30/04/2019,"{'Python': 5, 'C#': 2, 'R': 4, 'C++': 5}","['Collaboration', 'Listening', 'Problem Solving']","['Impulsive', 'Slow']",Yes,No,Yes,Fail,Engineering,13352
Pren Abramovicz,18/04/2019,"{'Java': 3, 'R': 2, 'SPSS': 3, 'PHP': 4}",['Creative'],"['Passive', 'Chatty', 'Competitive']",Yes,Yes,Yes,Pass,Business,13353
Pren Abramovicz,18/04/2019,"{'Java': 3, 'R': 2, 'SPSS': 3, 'PHP': 4}",['Creative'],"['Passive', 'Chatty', 'Competitive']",Yes,Yes,Yes,Pass,Business,13354
Rowney Von Hagt,04/04/2019,"{'C#': 2, 'Java': 2, 'JavaScript': 8}",['Curious'],"['Anxious', 'Procrastination', 'Sensitive']",Yes,No,Yes,Fail,Data,13355
Markus Game,30/04/2019,"{'C#': 6, 'Java': 6, 'Ruby': 2, 'R': 1, 'C++': 3, 'JavaScript': 1}",['Rational'],"['Competitive', 'Sensitive', 'Critical']",Yes,Yes,Yes,Pass,Data,13356
Kalle Waine,03/04/2019,"{'Python': 1, 'SPSS': 2}","['Altruism', 'Listening']","['Impatient', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,13357
Hayward Macdunleavy,24/04/2019,"{'Ruby': 6, 'C++': 5, 'JavaScript': 3}",['Versatile'],"['Undisciplined', 'Chatty', 'Slow']",Yes,Yes,Yes,Pass,Data,13358
Huberto Vollam,24/04/2019,"{'C#': 3, 'Java': 2, 'JavaScript': 3}",['Courteous'],['Selfish'],Yes,Yes,Yes,Pass,Business,13359
Abeu Bourcq,03/04/2019,"{'Python': 1, 'PHP': 1, 'C++': 5}","['Organisation', 'Perfectionism', 'Passionate']","['Indifferent', 'Conventional']",Yes,Yes,No,Fail,Business,13360
Stella Ulster,03/04/2019,"{'Ruby': 2, 'JavaScript': 8}",['Independent'],"['Overbearing', 'Immature']",Yes,Yes,Yes,Pass,Engineering,13361
Sayer Weedon,03/04/2019,"{'C#': 3, 'Ruby': 1, 'PHP': 4, 'JavaScript': 8}","['Rational', 'Independent', 'Organisation']","['Undisciplined', 'Overbearing']",Yes,Yes,Yes,Pass,Data,13362
Chilton Niece,10/04/2019,"{'R': 3, 'SPSS': 2, 'PHP': 5}","['Curious', 'Competitive']","['Impatient', 'Controlling']",Yes,Yes,Yes,Pass,Business,13363
Joyce Turbitt,03/04/2019,"{'Java': 2, 'SPSS': 2, 'PHP': 2, 'JavaScript': 3}",['Reliable'],"['Selfish', 'Controlling']",Yes,Yes,Yes,Fail,Data,13364
Lorianne Potticary,24/04/2019,"{'Java': 3, 'PHP': 4}",['Independent'],['Selfish'],Yes,Yes,Yes,Pass,Engineering,13365
Josselyn O'Sheils,04/04/2019,"{'Java': 3, 'R': 1, 'SPSS': 4}",['Consistent'],"['Immature', 'Introverted', 'Impatient']",No,Yes,No,Fail,Business,13366
Harmon Jaggi,04/04/2019,"{'Ruby': 5, 'C++': 3, 'JavaScript': 2}",['Patient'],['Overbearing'],No,Yes,Yes,Fail,Engineering,13367
Daisy Brims,04/04/2019,"{'C#': 6, 'PHP': 3}",['Altruism'],['Indifferent'],Yes,Yes,Yes,Pass,Engineering,13368
Eda Banner,10/04/2019,"{'C#': 1, 'Java': 6, 'R': 6, 'SPSS': 3, 'JavaScript': 2}","['Perfectionism', 'Consistent']","['Selfish', 'Indifferent', 'Stubborn']",Yes,Yes,Yes,Pass,Engineering,13369
Hubie Surgood,11/04/2019,"{'Python': 6, 'PHP': 1, 'JavaScript': 1}",['Patient'],"['Introverted', 'Slow']",Yes,Yes,Yes,Pass,Engineering,13370
Lalo Halton,09/04/2019,"{'C#': 3, 'R': 4}","['Independent', 'Composure', 'Courteous']",['Stubborn'],Yes,Yes,Yes,Pass,Engineering,13371
Paco St Ange,11/04/2019,"{'Ruby': 1, 'SPSS': 4, 'PHP': 2, 'C++': 1}",['Innovative'],"['Impatient', 'Anxious']",Yes,Yes,Yes,Pass,Business,13372
Karlene Mcdermott-Row,16/04/2019,"{'Java': 3, 'Ruby': 6, 'SPSS': 2}","['Versatile', 'Composure']",['Chatty'],Yes,Yes,Yes,Pass,Data,13373
Cinderella Chedzoy,03/04/2019,"{'C#': 1, 'Java': 1, 'SPSS': 1, 'PHP': 1, 'JavaScript': 3}","['Consistent', 'Altruism', 'Reliable']","['Slow', 'Perfectionist']",Yes,Yes,No,Fail,Business,13374
Tanya Altofts,24/04/2019,"{'Python': 2, 'Java': 3, 'Ruby': 1, 'R': 2, 'C++': 2}","['Collaboration', 'Efficient', 'Altruism']","['Passive', 'Anxious']",Yes,Yes,Yes,Pass,Engineering,13375
Kitty Triggol,09/04/2019,"{'C#': 1, 'Java': 2, 'Ruby': 1, 'JavaScript': 2}","['Rational', 'Independent']","['Impulsive', 'Intolerant']",Yes,No,Yes,Fail,Data,13376
Amerigo Graysmark,02/04/2019,"{'Python': 2, 'Ruby': 2, 'SPSS': 4, 'PHP': 3, 'C++': 4}","['Competitive', 'Altruism', 'Rational']",['Chatty'],Yes,Yes,Yes,Pass,Data,13377
Forbes Scimoni,11/04/2019,"{'C#': 1, 'R': 2, 'PHP': 3}","['Determined', 'Ambitious']","['Undisciplined', 'Slow']",Yes,Yes,No,Fail,Engineering,13378
Rochell Reston,03/04/2019,"{'Python': 3, 'Ruby': 6, 'R': 2, 'SPSS': 1, 'PHP': 1, 'C++': 5}","['Problem Solving', 'Reliable']","['Indecisive', 'Selfish', 'Anxious']",Yes,Yes,Yes,Pass,Engineering,13379
Aggy Alessandrucci,11/04/2019,"{'Python': 3, 'R': 1, 'SPSS': 5, 'C++': 3, 'JavaScript': 3}","['Charisma', 'Courteous', 'Passionate']","['Stubborn', 'Undisciplined']",No,Yes,Yes,Fail,Data,13380
Kevan Elsey,30/04/2019,{'R': 4},"['Patient', 'Problem Solving', 'Composure']",['Indecisive'],Yes,Yes,Yes,Pass,Business,13381
Marga Henryson,30/04/2019,"{'Python': 3, 'Java': 1, 'SPSS': 2}","['Patient', 'Altruism', 'Competitive']","['Chatty', 'Passive']",Yes,Yes,Yes,Fail,Data,13382
Haroun Mccrohon,18/04/2019,"{'Python': 4, 'C#': 1, 'Java': 3, 'Ruby': 1}","['Rational', 'Innovative', 'Composure']","['Anxious', 'Introverted']",Yes,Yes,Yes,Pass,Data,13383
Oralle Kose,10/04/2019,{'C#': 4},"['Competitive', 'Rational']","['Critical', 'Impulsive']",No,Yes,Yes,Fail,Data,13384
Emiline Bolderoe,25/04/2019,"{'C#': 1, 'PHP': 4, 'C++': 4}","['Determined', 'Empathy']","['Indifferent', 'Indecisive']",Yes,Yes,No,Fail,Engineering,13385
Stacie Heads,16/04/2019,"{'Python': 3, 'Java': 1, 'Ruby': 1, 'R': 6, 'SPSS': 1}",['Charisma'],"['Indecisive', 'Chatty', 'Sensitive']",Yes,Yes,No,Fail,Business,13386
Erik Gervaise,03/04/2019,"{'Java': 2, 'R': 3, 'PHP': 2}",['Independent'],['Undisciplined'],Yes,Yes,Yes,Pass,Data,13387
Aldridge Du Fray,30/04/2019,"{'Python': 4, 'PHP': 4}","['Creative', 'Versatile']",['Critical'],Yes,Yes,Yes,Pass,Engineering,13388
Elliot Ruckert,18/04/2019,"{'C#': 2, 'Java': 2, 'Ruby': 1, 'JavaScript': 1}",['Empathy'],"['Procrastination', 'Intolerant']",Yes,Yes,Yes,Fail,Engineering,13389
Florence Joseph,24/04/2019,"{'Python': 1, 'JavaScript': 5}","['Problem Solving', 'Determined']","['Perfectionist', 'Stubborn']",Yes,Yes,Yes,Pass,Business,13390
Lavinie De Quesne,02/04/2019,"{'Ruby': 2, 'R': 3}",['Composure'],"['Impatient', 'Indecisive', 'Passive']",Yes,Yes,Yes,Pass,Engineering,13391
Wileen Tolley,09/04/2019,"{'C#': 6, 'Ruby': 4, 'SPSS': 1, 'C++': 2}",['Reliable'],"['Chatty', 'Impatient']",Yes,Yes,Yes,Pass,Engineering,13392
Othilia Skypp,18/04/2019,"{'C#': 1, 'PHP': 1}","['Listening', 'Creative', 'Charisma']","['Selfish', 'Immature', 'Sensitive']",Yes,Yes,No,Fail,Engineering,13393
Susette Tregunnah,03/04/2019,"{'R': 3, 'SPSS': 2, 'C++': 4, 'JavaScript': 1}",['Collaboration'],['Stubborn'],Yes,Yes,Yes,Pass,Business,13394
Vernor Farrance,10/04/2019,"{'C#': 1, 'R': 4, 'SPSS': 2, 'C++': 2, 'JavaScript': 3}","['Composure', 'Listening', 'Empathy']","['Indifferent', 'Stubborn', 'Intolerant']",No,Yes,Yes,Fail,Business,13395
Winnifred Outright,25/04/2019,{'PHP': 1},['Reliable'],['Immature'],Yes,Yes,Yes,Pass,Business,13396
Dillon Gemnett,16/04/2019,"{'Python': 6, 'PHP': 3, 'C++': 5}","['Patient', 'Charisma']",['Distracted'],Yes,Yes,Yes,Pass,Business,13397
Elliot Howarth,23/04/2019,"{'Python': 2, 'C#': 1, 'Java': 2, 'SPSS': 2, 'PHP': 3, 'C++': 1}",['Independent'],"['Chaotic', 'Indifferent', 'Impatient']",Yes,Yes,Yes,Pass,Business,13398
Guinna Garford,17/04/2019,"{'R': 1, 'SPSS': 3, 'C++': 1, 'JavaScript': 4}","['Curious', 'Composure']","['Introverted', 'Stubborn', 'Slow']",Yes,Yes,Yes,Pass,Data,13399
Gunilla Davidi,24/04/2019,"{'Python': 2, 'C#': 1, 'Java': 3, 'Ruby': 2, 'R': 3, 'SPSS': 4, 'C++': 3, 'JavaScript': 2}","['Versatile', 'Competitive', 'Reliable']","['Slow', 'Undisciplined', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,13400
Barbey Rickertsen,30/04/2019,"{'Python': 2, 'C#': 1}","['Charisma', 'Collaboration', 'Composure']",['Selfish'],Yes,Yes,Yes,Fail,Data,13401
Salvidor Cully,10/04/2019,"{'SPSS': 4, 'C++': 2}","['Independent', 'Altruism', 'Critical Thinking']","['Sensitive', 'Impulsive', 'Overbearing']",Yes,Yes,Yes,Pass,Business,13402
Bailey Antrim,25/04/2019,"{'Python': 3, 'C#': 1, 'Java': 4, 'R': 2, 'PHP': 2}","['Passionate', 'Listening', 'Perfectionism']",['Intolerant'],Yes,Yes,Yes,Pass,Business,13403
Leonid Coule,30/04/2019,"{'C#': 1, 'Ruby': 1, 'PHP': 4, 'C++': 5}","['Efficient', 'Perfectionism', 'Listening']",['Distracted'],Yes,No,Yes,Fail,Data,13404
Phyllida Mcdiarmid,25/04/2019,{'JavaScript': 2},"['Creative', 'Charisma']","['Anxious', 'Sensitive']",Yes,Yes,Yes,Pass,Business,13405
Vivien Beiderbeck,02/04/2019,"{'Python': 3, 'PHP': 2}","['Versatile', 'Passionate', 'Perfectionism']","['Distracted', 'Indecisive']",Yes,Yes,No,Fail,Data,13406
Suzy Blaisdell,17/04/2019,"{'C#': 2, 'Java': 1, 'R': 1}",['Listening'],"['Sensitive', 'Competitive', 'Selfish']",Yes,Yes,Yes,Pass,Engineering,13407
Todd Kohnert,10/04/2019,"{'Python': 3, 'C#': 2, 'R': 2, 'JavaScript': 2}","['Courteous', 'Ambitious']",['Overbearing'],Yes,Yes,Yes,Pass,Data,13408
Gunter Marzellano,10/04/2019,"{'Ruby': 3, 'R': 2, 'C++': 2, 'JavaScript': 4}",['Versatile'],['Controlling'],Yes,No,Yes,Fail,Business,13409
Shanda Glanester,23/04/2019,"{'C#': 1, 'Ruby': 5, 'C++': 1, 'JavaScript': 4}","['Critical Thinking', 'Competitive']",['Stubborn'],Yes,Yes,Yes,Pass,Engineering,13410
Enrique Garside,10/04/2019,"{'C#': 3, 'Ruby': 7}",['Reliable'],['Slow'],Yes,Yes,Yes,Fail,Engineering,13411
Viv Newby,11/04/2019,"{'Python': 6, 'SPSS': 5, 'JavaScript': 7}","['Courteous', 'Competitive']","['Intolerant', 'Distracted', 'Critical']",Yes,Yes,Yes,Pass,Data,13412
Hilda Winkett,10/04/2019,"{'Python': 2, 'SPSS': 3}","['Determined', 'Consistent', 'Perfectionism']","['Introverted', 'Indecisive']",Yes,No,Yes,Fail,Data,13413
Palm Jakovijevic,09/04/2019,"{'Python': 2, 'Ruby': 3, 'R': 1, 'PHP': 3}","['Innovative', 'Problem Solving']",['Anxious'],Yes,Yes,Yes,Pass,Engineering,13414
Herold Dionisetto,30/04/2019,{'Python': 2},"['Innovative', 'Determined', 'Organisation']",['Intolerant'],Yes,Yes,No,Fail,Data,13415
Darb Noor,04/04/2019,"{'Python': 1, 'JavaScript': 5}","['Versatile', 'Determined', 'Composure']",['Undisciplined'],Yes,Yes,Yes,Pass,Business,13416
Lynea Fitzsymon,09/04/2019,{'Python': 4},"['Empathy', 'Ambitious', 'Perfectionism']","['Procrastination', 'Indifferent', 'Stubborn']",Yes,Yes,No,Fail,Data,13417
Meredithe Ullyatt,23/04/2019,"{'Java': 1, 'SPSS': 1, 'C++': 2, 'JavaScript': 1}","['Curious', 'Patient', 'Innovative']","['Stubborn', 'Conventional']",Yes,Yes,Yes,Pass,Data,13418
Templeton Krzysztofiak,25/04/2019,"{'C#': 1, 'C++': 2}",['Charisma'],"['Overbearing', 'Critical', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,13419
Gradey Connor,17/04/2019,"{'C#': 5, 'Java': 3, 'Ruby': 4, 'R': 3, 'JavaScript': 5}","['Reliable', 'Problem Solving', 'Creative']","['Introverted', 'Competitive']",Yes,Yes,Yes,Pass,Engineering,13420
Guthrie Klebes,23/04/2019,"{'Python': 1, 'Ruby': 1, 'R': 4, 'C++': 5}",['Independent'],"['Indifferent', 'Selfish']",Yes,Yes,Yes,Pass,Business,13421
Brion Grishechkin,03/04/2019,"{'Python': 4, 'Java': 1, 'R': 1, 'PHP': 2, 'JavaScript': 5}",['Creative'],"['Competitive', 'Procrastination', 'Stubborn']",Yes,Yes,Yes,Pass,Data,13422
Daniela Raffan,24/04/2019,"{'C#': 1, 'JavaScript': 3}",['Charisma'],['Immature'],Yes,Yes,Yes,Pass,Engineering,13423
Daniela Raffan,24/04/2019,"{'C#': 1, 'JavaScript': 3}",['Charisma'],['Immature'],Yes,Yes,Yes,Pass,Engineering,13424
Jimmy Sand,09/04/2019,"{'Java': 2, 'Ruby': 4}","['Determined', 'Passionate', 'Innovative']","['Overbearing', 'Indifferent']",Yes,Yes,Yes,Pass,Business,13425
Mamie Sperrett,23/04/2019,"{'Python': 3, 'Java': 4, 'Ruby': 3, 'R': 1, 'C++': 1}","['Versatile', 'Independent']",['Sensitive'],Yes,Yes,Yes,Pass,Engineering,13426
Roda Tours,23/04/2019,"{'C#': 5, 'Java': 1, 'Ruby': 7, 'PHP': 3}","['Independent', 'Innovative', 'Reliable']",['Undisciplined'],Yes,Yes,Yes,Fail,Data,13427
Idelle Pidgeley,25/04/2019,"{'Java': 1, 'SPSS': 5, 'PHP': 1, 'JavaScript': 6}",['Collaboration'],"['Overbearing', 'Passive']",Yes,Yes,Yes,Pass,Engineering,13428
Adah Spencers,04/04/2019,{'PHP': 4},"['Passionate', 'Perfectionism', 'Collaboration']","['Impulsive', 'Slow', 'Indifferent']",Yes,Yes,Yes,Pass,Business,13429
Teodora Redwood,25/04/2019,"{'C#': 2, 'Java': 3, 'R': 1}","['Curious', 'Efficient', 'Composure']",['Stubborn'],Yes,Yes,No,Fail,Business,13430
Ruth Harnor,24/04/2019,"{'Python': 3, 'SPSS': 5, 'PHP': 2, 'C++': 5}",['Reliable'],"['Controlling', 'Sensitive']",No,Yes,Yes,Fail,Data,13431
Mordecai Chamberlin,09/04/2019,"{'Python': 4, 'Java': 1, 'R': 2, 'C++': 1, 'JavaScript': 4}","['Determined', 'Perfectionism', 'Consistent']","['Procrastination', 'Indecisive']",Yes,Yes,Yes,Pass,Engineering,13432
Gillan Rosendorf,23/04/2019,"{'Java': 1, 'C++': 1}","['Curious', 'Creative', 'Problem Solving']","['Indecisive', 'Distracted', 'Undisciplined']",Yes,Yes,Yes,Fail,Data,13433
Gabbie Over,04/04/2019,{'Ruby': 5},['Innovative'],['Conventional'],Yes,Yes,Yes,Pass,Business,13434
Arlen Meacher,11/04/2019,"{'Python': 2, 'R': 2, 'PHP': 3, 'JavaScript': 5}","['Problem Solving', 'Ambitious', 'Creative']",['Impatient'],Yes,Yes,Yes,Pass,Data,13435
Law Massen,30/04/2019,"{'Python': 5, 'C#': 3, 'Java': 6, 'R': 1}",['Charisma'],"['Chatty', 'Competitive', 'Chaotic']",Yes,Yes,Yes,Pass,Engineering,13436
Leigha Pafford,11/04/2019,{'R': 1},['Innovative'],"['Slow', 'Competitive', 'Distracted']",No,Yes,Yes,Fail,Business,13437
Giles De Angelis,10/04/2019,"{'C#': 4, 'SPSS': 2}",['Courteous'],['Conventional'],Yes,Yes,Yes,Pass,Engineering,13438
Davey Mcdowell,10/04/2019,"{'Python': 5, 'C#': 4, 'Java': 2, 'JavaScript': 3}","['Collaboration', 'Reliable']","['Undisciplined', 'Sensitive']",Yes,Yes,No,Fail,Data,13439
Bud Carletto,04/04/2019,"{'Ruby': 1, 'R': 3, 'PHP': 1, 'JavaScript': 8}","['Organisation', 'Listening', 'Perfectionism']","['Introverted', 'Critical', 'Undisciplined']",Yes,Yes,Yes,Pass,Engineering,13440
Meagan Osmon,23/04/2019,"{'Python': 3, 'Java': 9, 'Ruby': 2, 'R': 1, 'SPSS': 7, 'JavaScript': 3}","['Reliable', 'Altruism', 'Determined']",['Impatient'],No,Yes,Yes,Fail,Engineering,13441
Deana Legonidec,25/04/2019,"{'R': 1, 'PHP': 2}","['Perfectionism', 'Patient', 'Composure']","['Indifferent', 'Distracted', 'Selfish']",Yes,Yes,Yes,Fail,Business,13442
Wileen Reckus,24/04/2019,"{'C#': 2, 'Ruby': 7, 'C++': 2}","['Collaboration', 'Determined']","['Procrastination', 'Overbearing', 'Chatty']",Yes,Yes,No,Fail,Data,13443
Wilmer Gealle,24/04/2019,"{'Ruby': 1, 'JavaScript': 4}",['Perfectionism'],['Undisciplined'],Yes,Yes,Yes,Pass,Business,13444
Shirl Bould,03/04/2019,"{'Python': 2, 'Java': 3, 'Ruby': 3, 'SPSS': 6, 'JavaScript': 4}",['Ambitious'],['Critical'],No,No,No,Fail,Business,13445
Sunny Menat,04/04/2019,"{'Java': 2, 'SPSS': 3, 'PHP': 2}",['Reliable'],"['Passive', 'Anxious']",Yes,No,Yes,Fail,Data,13446
Warde Zecchinii,24/04/2019,{'Ruby': 1},['Charisma'],"['Impulsive', 'Procrastination']",Yes,Yes,Yes,Fail,Data,13447
Amalea Tysack,11/04/2019,"{'C#': 2, 'Ruby': 4, 'SPSS': 1, 'JavaScript': 4}","['Empathy', 'Determined']","['Impulsive', 'Sensitive']",Yes,Yes,No,Fail,Business,13448
Mickey Lamport,10/04/2019,"{'Java': 2, 'Ruby': 2}","['Efficient', 'Patient', 'Listening']","['Intolerant', 'Impulsive', 'Critical']",Yes,Yes,Yes,Pass,Data,13449
Bart Bouttell,09/04/2019,"{'Python': 1, 'R': 1, 'SPSS': 7, 'PHP': 1}","['Composure', 'Altruism', 'Rational']","['Sensitive', 'Distracted']",Yes,No,No,Fail,Engineering,13450
Thatcher Frankish,18/04/2019,"{'C#': 5, 'SPSS': 3}","['Collaboration', 'Independent']","['Perfectionist', 'Conventional']",Yes,Yes,Yes,Pass,Business,13451
Myrna Bonafant,10/04/2019,"{'Python': 3, 'R': 5, 'SPSS': 5}","['Independent', 'Creative']",['Controlling'],Yes,Yes,No,Fail,Data,13452
Biddy Rapps,17/04/2019,"{'Python': 4, 'R': 5}","['Consistent', 'Patient', 'Reliable']","['Introverted', 'Competitive', 'Slow']",Yes,Yes,Yes,Pass,Business,13453
Jarib Rayhill,25/04/2019,"{'Python': 7, 'Java': 3, 'Ruby': 4, 'SPSS': 1, 'PHP': 3}",['Altruism'],"['Controlling', 'Indifferent', 'Competitive']",Yes,Yes,Yes,Fail,Engineering,13454
Lise Wildman,09/04/2019,"{'Python': 1, 'R': 2}",['Versatile'],['Critical'],Yes,Yes,Yes,Pass,Engineering,13455
Joycelin Doerffer,18/04/2019,"{'Python': 5, 'Java': 4, 'R': 1, 'JavaScript': 3}","['Altruism', 'Courteous']","['Conventional', 'Chatty', 'Passive']",Yes,No,Yes,Fail,Data,13456
Remington Hensmans,04/04/2019,"{'Python': 5, 'Ruby': 2, 'SPSS': 4}","['Collaboration', 'Creative']","['Chatty', 'Perfectionist']",Yes,Yes,Yes,Pass,Data,13457
Auberta Ruddick,11/04/2019,"{'C#': 5, 'Java': 3, 'SPSS': 6, 'PHP': 2}",['Versatile'],"['Passive', 'Slow']",Yes,Yes,Yes,Pass,Engineering,13458
Louise Dowse,16/04/2019,"{'Python': 4, 'Java': 5}","['Reliable', 'Altruism', 'Curious']",['Anxious'],Yes,Yes,Yes,Pass,Data,13459
Yelena Kelleway,16/04/2019,"{'C#': 1, 'Ruby': 2}",['Competitive'],"['Intolerant', 'Perfectionist', 'Distracted']",Yes,Yes,Yes,Pass,Engineering,13460
Luke Able,10/04/2019,"{'C#': 1, 'SPSS': 2, 'PHP': 4, 'C++': 2, 'JavaScript': 1}","['Organisation', 'Charisma', 'Patient']","['Indecisive', 'Perfectionist', 'Impatient']",Yes,Yes,No,Fail,Business,13461
Ave Waudby,25/04/2019,"{'C#': 1, 'Java': 2, 'R': 3, 'JavaScript': 5}",['Empathy'],['Impulsive'],Yes,Yes,Yes,Pass,Business,13462
Pearce Maxwale,04/04/2019,"{'R': 1, 'SPSS': 1, 'C++': 3}","['Reliable', 'Critical Thinking', 'Charisma']","['Impulsive', 'Intolerant']",Yes,Yes,Yes,Pass,Engineering,13463
Isabelita Alexandrou,16/04/2019,"{'C#': 2, 'SPSS': 3, 'JavaScript': 1}","['Reliable', 'Listening']","['Indifferent', 'Intolerant']",Yes,Yes,No,Fail,Data,13464
Kathlin Gibling,11/04/2019,"{'C#': 5, 'Ruby': 2, 'SPSS': 6, 'C++': 4}","['Curious', 'Perfectionism', 'Ambitious']",['Overbearing'],Yes,Yes,Yes,Pass,Data,13465
Thea Persey,04/04/2019,"{'C#': 1, 'Java': 2, 'Ruby': 3, 'C++': 5, 'JavaScript': 4}","['Patient', 'Courteous', 'Competitive']","['Intolerant', 'Sensitive']",Yes,Yes,Yes,Fail,Data,13466
Latisha Ibel,03/04/2019,"{'Ruby': 3, 'R': 2, 'JavaScript': 5}","['Passionate', 'Determined']","['Controlling', 'Introverted']",Yes,Yes,Yes,Pass,Business,13467
Howie Haith,02/04/2019,"{'Python': 4, 'C#': 2, 'Ruby': 5, 'SPSS': 2, 'PHP': 1}","['Composure', 'Ambitious', 'Charisma']","['Critical', 'Passive', 'Conventional']",Yes,Yes,Yes,Pass,Data,13468
Beth Tiner,17/04/2019,"{'Python': 4, 'Ruby': 1}","['Charisma', 'Problem Solving', 'Competitive']","['Intolerant', 'Controlling']",Yes,Yes,Yes,Pass,Engineering,13469
